,n,p,TP,FP,product,adj_R2
6342,0.62,0.8,6.55,22.53,-1.32,0.76
6343,0.62,0.81,6.41,22.38,-1.29,0.76
6344,0.62,0.8200000000000001,6.28,22.23,-1.27,0.75
6345,0.62,0.8300000000000001,6.14,22.09,-1.25,0.74
6346,0.62,0.84,6.01,21.95,-1.23,0.74
6347,0.62,0.85,5.89,21.82,-1.21,0.73
6348,0.62,0.86,5.77,21.69,-1.19,0.73
6349,0.62,0.87,5.65,21.57,-1.17,0.72
6350,0.62,0.88,5.54,21.45,-1.15,0.72
6351,0.62,0.89,5.43,21.34,-1.13,0.71
6352,0.62,0.9,5.32,21.24,-1.11,0.71
6353,0.62,0.91,5.22,21.14,-1.09,0.7
6354,0.62,0.92,5.12,21.04,-1.08,0.7
6355,0.62,0.93,5.02,20.95,-1.06,0.69
6356,0.62,0.9400000000000001,4.92,20.86,-1.04,0.69
6357,0.62,0.9500000000000001,4.83,20.78,-1.03,0.69
6358,0.62,0.96,4.74,20.7,-1.01,0.68
6359,0.62,0.97,4.66,20.62,-1.0,0.68
6360,0.62,0.98,4.57,20.55,-0.98,0.68
6361,0.62,0.99,4.49,20.48,-0.97,0.67
6362,0.62,1.0,4.41,20.42,-0.96,0.67
6363,0.63,0.0,0.0,7.36,0.0,0.54
6364,0.63,0.01,203.48,1.35,-0.0,0.99
6365,0.63,0.02,104.15,1.43,-0.0,0.99
6366,0.63,0.03,70.8,1.51,-0.0,0.99
6367,0.63,0.04,53.99,1.6,-0.0,0.98
6368,0.63,0.05,43.82,1.68,-0.0,0.98
6369,0.63,0.06,36.99,1.77,-0.0,0.98
6370,0.63,0.07,32.08,1.86,-0.0,0.97
6371,0.63,0.08,28.37,1.96,-0.0,0.97
6372,0.63,0.09,25.47,2.05,-0.0,0.97
6373,0.63,0.1,23.15,2.15,-0.0,0.97
6374,0.63,0.11,21.24,2.25,-0.0,0.97
6375,0.63,0.12,19.65,2.35,-0.0,0.96
6376,0.63,0.13,18.31,2.45,-0.0,0.96
6377,0.63,0.14,17.17,2.56,-0.0,0.96
6378,0.63,0.15,16.18,2.68,-0.0,0.96
6379,0.63,0.16,15.32,2.8,-0.0,0.96
6380,0.63,0.17,14.57,2.92,-0.0,0.95
6381,0.63,0.18,13.92,3.06,-0.0,0.95
6382,0.63,0.19,13.35,3.2,-0.0,0.95
6383,0.63,0.2,12.85,3.36,-0.0,0.95
6384,0.63,0.21,12.42,3.54,-0.0,0.95
6385,0.63,0.22,12.06,3.74,-0.0,0.94
6386,0.63,0.23,11.77,3.96,-0.0,0.94
6387,0.63,0.24,11.56,4.22,-0.0,0.94
6388,0.63,0.25,11.45,4.55,-0.0,0.93
6389,0.63,0.26,11.51,4.96,-0.0,0.93
6390,0.63,0.27,11.89,5.52,-0.0,0.92
6391,0.63,0.28,13.52,6.38,-0.0,0.92
6392,0.63,0.29,111.09,-40.78,-0.0,0.99
6393,0.63,0.3,113.28,-43.19,-0.0,1.0
6394,0.63,0.31,114.41,-45.2,-0.0,1.0
6395,0.63,0.32,114.37,-46.62,-0.0,1.0
6396,0.63,0.33,113.47,-47.5,-0.0,1.0
6397,0.63,0.34,112.04,-47.89,-0.0,1.0
6398,0.63,0.35000000000000003,107.72,-46.55,-0.0,1.0
6399,0.63,0.36,78.78,-31.46,0.0,1.0
6400,0.63,0.37,15.86,3.77,0.0,1.0
6401,0.63,0.38,-3.34,15.45,0.01,1.0
6402,0.63,0.39,-5.44,17.36,0.01,1.0
6403,0.63,0.4,-5.72,18.06,0.01,1.0
6404,0.63,0.41000000000000003,-5.77,18.36,0.02,0.99
6405,0.63,0.42,-5.73,17.95,0.06,0.98
6406,0.63,0.43,-5.89,15.45,0.22,0.92
6407,0.63,0.44,-12.03,-8.68,2.06,0.69
6408,0.63,0.45,1.8,35.19,-1.5,0.37
6409,0.63,0.46,1.69,29.19,-1.17,0.62
6410,0.63,0.47000000000000003,2.97,28.03,-1.23,0.8
6411,0.63,0.48,4.44,27.86,-1.36,0.88
6412,0.63,0.49,5.81,27.96,-1.5,0.93
6413,0.63,0.5,6.95,28.1,-1.62,0.95
6414,0.63,0.51,7.85,28.18,-1.71,0.97
6415,0.63,0.52,8.53,28.19,-1.78,0.98
6416,0.63,0.53,9.03,28.13,-1.83,0.98
6417,0.63,0.54,9.38,28.01,-1.86,0.98
6418,0.63,0.55,9.62,27.85,-1.88,0.97
6419,0.63,0.56,9.76,27.65,-1.88,0.97
6420,0.63,0.5700000000000001,9.82,27.43,-1.88,0.96
6421,0.63,0.58,9.83,27.19,-1.87,0.95
6422,0.63,0.59,9.79,26.94,-1.86,0.95
6423,0.63,0.6,9.71,26.68,-1.84,0.94
6424,0.63,0.61,9.61,26.42,-1.82,0.93
6425,0.63,0.62,9.48,26.15,-1.79,0.92
6426,0.63,0.63,9.34,25.89,-1.77,0.91
6427,0.63,0.64,9.18,25.63,-1.74,0.9
6428,0.63,0.65,9.02,25.37,-1.71,0.89
6429,0.63,0.66,8.85,25.11,-1.68,0.88
6430,0.63,0.67,8.68,24.86,-1.65,0.87
6431,0.63,0.68,8.5,24.62,-1.62,0.86
6432,0.63,0.6900000000000001,8.32,24.39,-1.59,0.85
6433,0.63,0.7000000000000001,8.15,24.16,-1.56,0.84
6434,0.63,0.71,7.97,23.93,-1.53,0.83
6435,0.63,0.72,7.8,23.72,-1.5,0.82
6436,0.63,0.73,7.63,23.51,-1.48,0.81
6437,0.63,0.74,7.46,23.31,-1.45,0.8
6438,0.63,0.75,7.3,23.12,-1.42,0.79
6439,0.63,0.76,7.14,22.93,-1.4,0.79
6440,0.63,0.77,6.98,22.75,-1.37,0.78
6441,0.63,0.78,6.83,22.58,-1.35,0.77
6442,0.63,0.79,6.68,22.41,-1.32,0.76
6443,0.63,0.8,6.54,22.25,-1.3,0.76
6444,0.63,0.81,6.4,22.1,-1.27,0.75
6445,0.63,0.8200000000000001,6.26,21.95,-1.25,0.74
6446,0.63,0.8300000000000001,6.13,21.81,-1.23,0.74
6447,0.63,0.84,6.0,21.68,-1.21,0.73
6448,0.63,0.85,5.87,21.55,-1.19,0.73
6449,0.63,0.86,5.75,21.42,-1.17,0.72
6450,0.63,0.87,5.64,21.3,-1.15,0.72
6451,0.63,0.88,5.52,21.19,-1.13,0.71
6452,0.63,0.89,5.41,21.08,-1.11,0.71
6453,0.63,0.9,5.31,20.98,-1.09,0.7
6454,0.63,0.91,5.2,20.88,-1.08,0.7
6455,0.63,0.92,5.1,20.78,-1.06,0.69
6456,0.63,0.93,5.0,20.69,-1.04,0.69
6457,0.63,0.9400000000000001,4.91,20.61,-1.03,0.68
6458,0.63,0.9500000000000001,4.82,20.52,-1.01,0.68
6459,0.63,0.96,4.73,20.45,-1.0,0.68
6460,0.63,0.97,4.64,20.37,-0.98,0.67
6461,0.63,0.98,4.56,20.3,-0.97,0.67
6462,0.63,0.99,4.48,20.23,-0.96,0.67
6463,0.63,1.0,4.4,20.17,-0.94,0.66
6464,0.64,0.0,0.0,7.25,0.0,0.54
6465,0.64,0.01,203.58,1.35,-0.0,0.99
6466,0.64,0.02,104.18,1.43,-0.0,0.99
6467,0.64,0.03,70.82,1.51,-0.0,0.99
6468,0.64,0.04,54.0,1.6,-0.0,0.98
6469,0.64,0.05,43.83,1.68,-0.0,0.98
6470,0.64,0.06,36.99,1.77,-0.0,0.98
6471,0.64,0.07,32.08,1.86,-0.0,0.97
6472,0.64,0.08,28.37,1.95,-0.0,0.97
6473,0.64,0.09,25.47,2.04,-0.0,0.97
6474,0.64,0.1,23.15,2.14,-0.0,0.97
6475,0.64,0.11,21.24,2.24,-0.0,0.97
6476,0.64,0.12,19.66,2.34,-0.0,0.96
6477,0.64,0.13,18.32,2.44,-0.0,0.96
6478,0.64,0.14,17.17,2.55,-0.0,0.96
6479,0.64,0.15,16.18,2.66,-0.0,0.96
6480,0.64,0.16,15.33,2.78,-0.0,0.96
6481,0.64,0.17,14.58,2.91,-0.0,0.95
6482,0.64,0.18,13.93,3.05,-0.0,0.95
6483,0.64,0.19,13.36,3.19,-0.0,0.95
6484,0.64,0.2,12.87,3.36,-0.0,0.95
6485,0.64,0.21,12.45,3.53,-0.0,0.95
6486,0.64,0.22,12.1,3.74,-0.0,0.94
6487,0.64,0.23,11.82,3.97,-0.0,0.94
6488,0.64,0.24,11.63,4.24,-0.0,0.94
6489,0.64,0.25,11.55,4.58,-0.0,0.93
6490,0.64,0.26,11.66,5.03,-0.0,0.93
6491,0.64,0.27,12.22,5.66,-0.0,0.92
6492,0.64,0.28,15.48,6.58,-0.0,0.92
6493,0.64,0.29,112.71,-40.99,-0.0,0.99
6494,0.64,0.3,114.59,-43.28,-0.0,1.0
6495,0.64,0.31,115.31,-45.09,-0.0,1.0
6496,0.64,0.32,114.9,-46.31,-0.0,1.0
6497,0.64,0.33,113.8,-47.03,-0.0,1.0
6498,0.64,0.34,111.96,-47.15,-0.0,1.0
6499,0.64,0.35000000000000003,103.19,-43.43,-0.0,1.0
6500,0.64,0.36,54.59,-17.66,0.0,1.0
6501,0.64,0.37,3.91,10.77,0.01,1.0
6502,0.64,0.38,-4.86,16.46,0.01,1.0
6503,0.64,0.39,-5.77,17.62,0.01,1.0
6504,0.64,0.4,-5.92,18.16,0.01,1.0
6505,0.64,0.41000000000000003,-5.92,18.22,0.03,0.99
6506,0.64,0.42,-5.88,17.21,0.1,0.96
6507,0.64,0.43,-6.69,11.77,0.47,0.85
6508,0.64,0.44,6.77,58.2,-3.17,0.39
6509,0.64,0.45,1.3,30.98,-1.24,0.47
6510,0.64,0.46,2.18,28.32,-1.18,0.72
6511,0.64,0.47000000000000003,3.65,27.77,-1.29,0.84
6512,0.64,0.48,5.13,27.77,-1.43,0.91
6513,0.64,0.49,6.43,27.91,-1.56,0.94
6514,0.64,0.5,7.48,28.02,-1.67,0.96
6515,0.64,0.51,8.29,28.06,-1.75,0.97
6516,0.64,0.52,8.89,28.03,-1.81,0.98
6517,0.64,0.53,9.33,27.94,-1.85,0.98
6518,0.64,0.54,9.62,27.79,-1.87,0.98
6519,0.64,0.55,9.81,27.61,-1.88,0.97
6520,0.64,0.56,9.91,27.4,-1.88,0.97
6521,0.64,0.5700000000000001,9.95,27.16,-1.87,0.96
6522,0.64,0.58,9.93,26.91,-1.86,0.95
6523,0.64,0.59,9.87,26.66,-1.84,0.94
6524,0.64,0.6,9.78,26.39,-1.82,0.93
6525,0.64,0.61,9.66,26.12,-1.8,0.92
6526,0.64,0.62,9.52,25.85,-1.77,0.91
6527,0.64,0.63,9.37,25.59,-1.75,0.9
6528,0.64,0.64,9.2,25.33,-1.72,0.89
6529,0.64,0.65,9.03,25.07,-1.69,0.88
6530,0.64,0.66,8.86,24.81,-1.66,0.87
6531,0.64,0.67,8.68,24.56,-1.63,0.86
6532,0.64,0.68,8.5,24.32,-1.6,0.85
6533,0.64,0.6900000000000001,8.32,24.09,-1.57,0.84
6534,0.64,0.7000000000000001,8.14,23.86,-1.54,0.83
6535,0.64,0.71,7.96,23.64,-1.51,0.82
6536,0.64,0.72,7.79,23.43,-1.48,0.81
6537,0.64,0.73,7.62,23.22,-1.46,0.8
6538,0.64,0.74,7.45,23.02,-1.43,0.8
6539,0.64,0.75,7.28,22.83,-1.4,0.79
6540,0.64,0.76,7.12,22.65,-1.38,0.78
6541,0.64,0.77,6.97,22.47,-1.35,0.77
6542,0.64,0.78,6.81,22.3,-1.33,0.76
6543,0.64,0.79,6.66,22.14,-1.3,0.76
6544,0.64,0.8,6.52,21.98,-1.28,0.75
6545,0.64,0.81,6.38,21.83,-1.26,0.74
6546,0.64,0.8200000000000001,6.24,21.68,-1.23,0.74
6547,0.64,0.8300000000000001,6.11,21.54,-1.21,0.73
6548,0.64,0.84,5.98,21.41,-1.19,0.73
6549,0.64,0.85,5.86,21.28,-1.17,0.72
6550,0.64,0.86,5.74,21.16,-1.15,0.72
6551,0.64,0.87,5.62,21.04,-1.13,0.71
6552,0.64,0.88,5.51,20.93,-1.11,0.71
6553,0.64,0.89,5.4,20.82,-1.1,0.7
6554,0.64,0.9,5.29,20.72,-1.08,0.7
6555,0.64,0.91,5.19,20.62,-1.06,0.69
6556,0.64,0.92,5.09,20.53,-1.04,0.69
6557,0.64,0.93,4.99,20.44,-1.03,0.68
6558,0.64,0.9400000000000001,4.9,20.36,-1.01,0.68
6559,0.64,0.9500000000000001,4.81,20.28,-1.0,0.68
6560,0.64,0.96,4.72,20.2,-0.98,0.67
6561,0.64,0.97,4.63,20.13,-0.97,0.67
6562,0.64,0.98,4.55,20.06,-0.96,0.66
6563,0.64,0.99,4.47,19.99,-0.94,0.66
6564,0.64,1.0,4.39,19.93,-0.93,0.66
6565,0.65,0.0,0.0,7.14,0.0,0.54
6566,0.65,0.01,203.67,1.35,-0.0,0.99
6567,0.65,0.02,104.21,1.43,-0.0,0.99
6568,0.65,0.03,70.83,1.51,-0.0,0.99
6569,0.65,0.04,54.01,1.59,-0.0,0.98
6570,0.65,0.05,43.83,1.68,-0.0,0.98
6571,0.65,0.06,36.99,1.76,-0.0,0.98
6572,0.65,0.07,32.08,1.85,-0.0,0.97
6573,0.65,0.08,28.37,1.94,-0.0,0.97
6574,0.65,0.09,25.47,2.03,-0.0,0.97
6575,0.65,0.1,23.15,2.13,-0.0,0.97
6576,0.65,0.11,21.25,2.23,-0.0,0.97
6577,0.65,0.12,19.66,2.33,-0.0,0.96
6578,0.65,0.13,18.32,2.43,-0.0,0.96
6579,0.65,0.14,17.18,2.54,-0.0,0.96
6580,0.65,0.15,16.19,2.65,-0.0,0.96
6581,0.65,0.16,15.34,2.77,-0.0,0.96
6582,0.65,0.17,14.59,2.9,-0.0,0.95
6583,0.65,0.18,13.95,3.04,-0.0,0.95
6584,0.65,0.19,13.38,3.19,-0.0,0.95
6585,0.65,0.2,12.89,3.35,-0.0,0.95
6586,0.65,0.21,12.48,3.53,-0.0,0.95
6587,0.65,0.22,12.14,3.74,-0.0,0.94
6588,0.65,0.23,11.87,3.98,-0.0,0.94
6589,0.65,0.24,11.7,4.27,-0.0,0.94
6590,0.65,0.25,11.66,4.63,-0.0,0.93
6591,0.65,0.26,11.85,5.11,-0.0,0.93
6592,0.65,0.27,12.69,5.84,-0.0,0.92
6593,0.65,0.28,29.94,3.47,-0.0,0.93
6594,0.65,0.29,114.23,-41.17,-0.0,0.99
6595,0.65,0.3,115.77,-43.31,-0.0,1.0
6596,0.65,0.31,116.07,-44.92,-0.0,1.0
6597,0.65,0.32,115.35,-45.96,-0.0,1.0
6598,0.65,0.33,114.06,-46.52,-0.0,1.0
6599,0.65,0.34,111.26,-46.1,-0.0,1.0
6600,0.65,0.35000000000000003,93.11,-37.45,0.0,1.0
6601,0.65,0.36,29.46,-3.59,0.0,1.0
6602,0.65,0.37,-1.84,14.17,0.01,1.0
6603,0.65,0.38,-5.6,16.99,0.01,1.0
6604,0.65,0.39,-6.02,17.8,0.01,1.0
6605,0.65,0.4,-6.1,18.18,0.02,0.99
6606,0.65,0.41000000000000003,-6.06,17.91,0.05,0.98
6607,0.65,0.42,-6.12,15.85,0.18,0.93
6608,0.65,0.43,-9.93,-0.4,1.39,0.73
6609,0.65,0.44,1.93,36.57,-1.61,0.37
6610,0.65,0.45,1.49,29.16,-1.17,0.59
6611,0.65,0.46,2.8,27.83,-1.22,0.78
6612,0.65,0.47000000000000003,4.35,27.62,-1.35,0.88
6613,0.65,0.48,5.8,27.71,-1.49,0.93
6614,0.65,0.49,7.02,27.85,-1.61,0.95
6615,0.65,0.5,7.97,27.93,-1.71,0.97
6616,0.65,0.51,8.69,27.93,-1.78,0.98
6617,0.65,0.52,9.22,27.86,-1.83,0.98
6618,0.65,0.53,9.59,27.74,-1.86,0.98
6619,0.65,0.54,9.84,27.57,-1.87,0.97
6620,0.65,0.55,9.99,27.37,-1.88,0.97
6621,0.65,0.56,10.06,27.14,-1.88,0.96
6622,0.65,0.5700000000000001,10.06,26.9,-1.87,0.95
6623,0.65,0.58,10.02,26.64,-1.85,0.95
6624,0.65,0.59,9.94,26.37,-1.83,0.94
6625,0.65,0.6,9.83,26.1,-1.81,0.93
6626,0.65,0.61,9.7,25.83,-1.78,0.92
6627,0.65,0.62,9.55,25.56,-1.76,0.9
6628,0.65,0.63,9.39,25.29,-1.73,0.89
6629,0.65,0.64,9.22,25.03,-1.7,0.88
6630,0.65,0.65,9.04,24.77,-1.67,0.87
6631,0.65,0.66,8.86,24.52,-1.64,0.86
6632,0.65,0.67,8.68,24.27,-1.61,0.85
6633,0.65,0.68,8.49,24.03,-1.58,0.84
6634,0.65,0.6900000000000001,8.31,23.8,-1.55,0.83
6635,0.65,0.7000000000000001,8.13,23.57,-1.52,0.82
6636,0.65,0.71,7.95,23.35,-1.49,0.81
6637,0.65,0.72,7.77,23.14,-1.46,0.81
6638,0.65,0.73,7.6,22.94,-1.44,0.8
6639,0.65,0.74,7.43,22.74,-1.41,0.79
6640,0.65,0.75,7.27,22.55,-1.38,0.78
6641,0.65,0.76,7.11,22.37,-1.36,0.77
6642,0.65,0.77,6.95,22.2,-1.33,0.77
6643,0.65,0.78,6.8,22.03,-1.31,0.76
6644,0.65,0.79,6.65,21.87,-1.28,0.75
6645,0.65,0.8,6.5,21.71,-1.26,0.74
6646,0.65,0.81,6.36,21.56,-1.24,0.74
6647,0.65,0.8200000000000001,6.23,21.42,-1.22,0.73
6648,0.65,0.8300000000000001,6.09,21.28,-1.19,0.73
6649,0.65,0.84,5.97,21.15,-1.17,0.72
6650,0.65,0.85,5.84,21.03,-1.15,0.71
6651,0.65,0.86,5.72,20.91,-1.13,0.71
6652,0.65,0.87,5.6,20.79,-1.12,0.7
6653,0.65,0.88,5.49,20.68,-1.1,0.7
6654,0.65,0.89,5.38,20.58,-1.08,0.69
6655,0.65,0.9,5.28,20.47,-1.06,0.69
6656,0.65,0.91,5.17,20.38,-1.05,0.69
6657,0.65,0.92,5.07,20.29,-1.03,0.68
6658,0.65,0.93,4.98,20.2,-1.01,0.68
6659,0.65,0.9400000000000001,4.88,20.12,-1.0,0.67
6660,0.65,0.9500000000000001,4.79,20.04,-0.98,0.67
6661,0.65,0.96,4.7,19.96,-0.97,0.67
6662,0.65,0.97,4.62,19.89,-0.95,0.66
6663,0.65,0.98,4.54,19.82,-0.94,0.66
6664,0.65,0.99,4.45,19.75,-0.93,0.66
6665,0.65,1.0,4.38,19.69,-0.91,0.65
6666,0.66,0.0,0.0,7.04,0.0,0.54
6667,0.66,0.01,203.77,1.35,-0.0,0.99
6668,0.66,0.02,104.25,1.43,-0.0,0.99
6669,0.66,0.03,70.85,1.51,-0.0,0.99
6670,0.66,0.04,54.02,1.59,-0.0,0.98
6671,0.66,0.05,43.83,1.67,-0.0,0.98
6672,0.66,0.06,37.0,1.76,-0.0,0.98
6673,0.66,0.07,32.08,1.85,-0.0,0.97
6674,0.66,0.08,28.37,1.93,-0.0,0.97
6675,0.66,0.09,25.48,2.03,-0.0,0.97
6676,0.66,0.1,23.15,2.12,-0.0,0.97
6677,0.66,0.11,21.25,2.22,-0.0,0.97
6678,0.66,0.12,19.66,2.32,-0.0,0.96
6679,0.66,0.13,18.33,2.42,-0.0,0.96
6680,0.66,0.14,17.18,2.53,-0.0,0.96
6681,0.66,0.15,16.2,2.64,-0.0,0.96
6682,0.66,0.16,15.35,2.76,-0.0,0.96
6683,0.66,0.17,14.61,2.89,-0.0,0.95
6684,0.66,0.18,13.96,3.03,-0.0,0.95
6685,0.66,0.19,13.4,3.18,-0.0,0.95
6686,0.66,0.2,12.92,3.34,-0.0,0.95
6687,0.66,0.21,12.51,3.53,-0.0,0.94
6688,0.66,0.22,12.18,3.74,-0.0,0.94
6689,0.66,0.23,11.93,3.99,-0.0,0.94
6690,0.66,0.24,11.78,4.29,-0.0,0.93
6691,0.66,0.25,11.78,4.68,-0.0,0.93
6692,0.66,0.26,12.08,5.22,-0.0,0.92
6693,0.66,0.27,13.41,6.06,-0.0,0.92
6694,0.66,0.28,111.02,-37.66,-0.0,0.99
6695,0.66,0.29,115.66,-41.31,-0.0,1.0
6696,0.66,0.3,116.8,-43.29,-0.0,1.0
6697,0.66,0.31,116.7,-44.7,-0.0,1.0
6698,0.66,0.32,115.72,-45.56,-0.0,1.0
6699,0.66,0.33,114.2,-45.94,-0.0,1.0
6700,0.66,0.34,109.11,-44.33,-0.0,1.0
6701,0.66,0.35000000000000003,74.64,-27.19,0.0,1.0
6702,0.66,0.36,11.43,6.44,0.0,1.0
6703,0.66,0.37,-4.42,15.75,0.01,1.0
6704,0.66,0.38,-6.02,17.31,0.01,1.0
6705,0.66,0.39,-6.24,17.93,0.01,1.0
6706,0.66,0.4,-6.26,18.09,0.03,0.99
6707,0.66,0.41000000000000003,-6.19,17.32,0.08,0.97
6708,0.66,0.42,-6.69,13.07,0.37,0.88
6709,0.66,0.43,4.29,56.62,-2.88,0.3
6710,0.66,0.44,1.15,31.39,-1.27,0.44
6711,0.66,0.45,1.96,28.21,-1.17,0.7
6712,0.66,0.46,3.49,27.56,-1.28,0.83
6713,0.66,0.47000000000000003,5.06,27.53,-1.42,0.9
6714,0.66,0.48,6.44,27.66,-1.55,0.94
6715,0.66,0.49,7.56,27.77,-1.66,0.96
6716,0.66,0.5,8.42,27.82,-1.74,0.97
6717,0.66,0.51,9.06,27.78,-1.8,0.98
6718,0.66,0.52,9.52,27.68,-1.84,0.98
6719,0.66,0.53,9.84,27.53,-1.87,0.98
6720,0.66,0.54,10.04,27.34,-1.88,0.97
6721,0.66,0.55,10.15,27.12,-1.88,0.97
6722,0.66,0.56,10.18,26.88,-1.87,0.96
6723,0.66,0.5700000000000001,10.16,26.63,-1.86,0.95
6724,0.66,0.58,10.1,26.36,-1.84,0.94
6725,0.66,0.59,10.0,26.09,-1.82,0.93
6726,0.66,0.6,9.88,25.82,-1.79,0.92
6727,0.66,0.61,9.74,25.54,-1.77,0.91
6728,0.66,0.62,9.58,25.27,-1.74,0.9
6729,0.66,0.63,9.41,25.0,-1.71,0.89
6730,0.66,0.64,9.23,24.74,-1.68,0.88
6731,0.66,0.65,9.05,24.48,-1.65,0.87
6732,0.66,0.66,8.86,24.23,-1.62,0.86
6733,0.66,0.67,8.67,23.99,-1.59,0.85
6734,0.66,0.68,8.49,23.75,-1.56,0.84
6735,0.66,0.6900000000000001,8.3,23.52,-1.53,0.83
6736,0.66,0.7000000000000001,8.12,23.29,-1.5,0.82
6737,0.66,0.71,7.94,23.08,-1.47,0.81
6738,0.66,0.72,7.76,22.87,-1.44,0.8
6739,0.66,0.73,7.59,22.67,-1.42,0.79
6740,0.66,0.74,7.42,22.47,-1.39,0.78
6741,0.66,0.75,7.25,22.28,-1.36,0.77
6742,0.66,0.76,7.09,22.1,-1.34,0.77
6743,0.66,0.77,6.93,21.93,-1.31,0.76
6744,0.66,0.78,6.78,21.77,-1.29,0.75
6745,0.66,0.79,6.63,21.61,-1.26,0.74
6746,0.66,0.8,6.49,21.45,-1.24,0.74
6747,0.66,0.81,6.34,21.31,-1.22,0.73
6748,0.66,0.8200000000000001,6.21,21.16,-1.2,0.73
6749,0.66,0.8300000000000001,6.08,21.03,-1.18,0.72
6750,0.66,0.84,5.95,20.9,-1.16,0.71
6751,0.66,0.85,5.83,20.78,-1.14,0.71
6752,0.66,0.86,5.7,20.66,-1.12,0.7
6753,0.66,0.87,5.59,20.54,-1.1,0.7
6754,0.66,0.88,5.48,20.44,-1.08,0.69
6755,0.66,0.89,5.37,20.33,-1.06,0.69
6756,0.66,0.9,5.26,20.23,-1.05,0.68
6757,0.66,0.91,5.16,20.14,-1.03,0.68
6758,0.66,0.92,5.06,20.05,-1.01,0.68
6759,0.66,0.93,4.96,19.96,-1.0,0.67
6760,0.66,0.9400000000000001,4.87,19.88,-0.98,0.67
6761,0.66,0.9500000000000001,4.78,19.8,-0.97,0.66
6762,0.66,0.96,4.69,19.73,-0.95,0.66
6763,0.66,0.97,4.61,19.66,-0.94,0.66
6764,0.66,0.98,4.52,19.59,-0.93,0.65
6765,0.66,0.99,4.44,19.53,-0.91,0.65
6766,0.66,1.0,4.36,19.46,-0.9,0.65
6767,0.67,0.0,0.0,6.94,0.0,0.54
6768,0.67,0.01,203.87,1.35,-0.0,0.99
6769,0.67,0.02,104.28,1.43,-0.0,0.99
6770,0.67,0.03,70.87,1.51,-0.0,0.99
6771,0.67,0.04,54.02,1.59,-0.0,0.98
6772,0.67,0.05,43.84,1.67,-0.0,0.98
6773,0.67,0.06,37.0,1.75,-0.0,0.98
6774,0.67,0.07,32.08,1.84,-0.0,0.97
6775,0.67,0.08,28.37,1.93,-0.0,0.97
6776,0.67,0.09,25.48,2.02,-0.0,0.97
6777,0.67,0.1,23.16,2.11,-0.0,0.97
6778,0.67,0.11,21.25,2.21,-0.0,0.97
6779,0.67,0.12,19.67,2.31,-0.0,0.96
6780,0.67,0.13,18.33,2.41,-0.0,0.96
6781,0.67,0.14,17.19,2.52,-0.0,0.96
6782,0.67,0.15,16.21,2.63,-0.0,0.96
6783,0.67,0.16,15.36,2.75,-0.0,0.96
6784,0.67,0.17,14.62,2.88,-0.0,0.95
6785,0.67,0.18,13.98,3.02,-0.0,0.95
6786,0.67,0.19,13.42,3.17,-0.0,0.95
6787,0.67,0.2,12.95,3.34,-0.0,0.95
6788,0.67,0.21,12.54,3.53,-0.0,0.94
6789,0.67,0.22,12.22,3.75,-0.0,0.94
6790,0.67,0.23,11.99,4.01,-0.0,0.94
6791,0.67,0.24,11.87,4.33,-0.0,0.93
6792,0.67,0.25,11.93,4.75,-0.0,0.93
6793,0.67,0.26,12.38,5.35,-0.0,0.92
6794,0.67,0.27,14.73,6.31,-0.0,0.92
6795,0.67,0.28,115.03,-39.15,-0.0,0.99
6796,0.67,0.29,116.97,-41.41,-0.0,1.0
6797,0.67,0.3,117.69,-43.21,-0.0,1.0
6798,0.67,0.31,117.22,-44.42,-0.0,1.0
6799,0.67,0.32,116.04,-45.13,-0.0,1.0
6800,0.67,0.33,114.06,-45.23,-0.0,1.0
6801,0.67,0.34,103.77,-40.99,-0.0,1.0
6802,0.67,0.35000000000000003,49.31,-13.56,0.0,1.0
6803,0.67,0.36,1.57,11.94,0.01,1.0
6804,0.67,0.37,-5.6,16.52,0.01,1.0
6805,0.67,0.38,-6.32,17.53,0.01,1.0
6806,0.67,0.39,-6.44,17.99,0.02,1.0
6807,0.67,0.4,-6.4,17.86,0.04,0.98
6808,0.67,0.41000000000000003,-6.38,16.25,0.14,0.94
6809,0.67,0.42,-8.61,5.48,0.93,0.78
6810,0.67,0.43,2.36,39.33,-1.82,0.37
6811,0.67,0.44,1.25,29.26,-1.18,0.56
6812,0.67,0.45,2.57,27.68,-1.21,0.77
6813,0.67,0.46,4.21,27.4,-1.34,0.87
6814,0.67,0.47000000000000003,5.75,27.48,-1.48,0.92
6815,0.67,0.48,7.04,27.61,-1.61,0.95
6816,0.67,0.49,8.06,27.69,-1.7,0.97
6817,0.67,0.5,8.84,27.69,-1.77,0.98
6818,0.67,0.51,9.4,27.62,-1.82,0.98
6819,0.67,0.52,9.79,27.49,-1.86,0.98
6820,0.67,0.53,10.06,27.32,-1.87,0.97
6821,0.67,0.54,10.21,27.11,-1.88,0.97
6822,0.67,0.55,10.29,26.88,-1.87,0.96
6823,0.67,0.56,10.3,26.63,-1.86,0.95
6824,0.67,0.5700000000000001,10.25,26.36,-1.85,0.94
6825,0.67,0.58,10.17,26.09,-1.83,0.93
6826,0.67,0.59,10.06,25.81,-1.8,0.92
6827,0.67,0.6,9.92,25.54,-1.78,0.91
6828,0.67,0.61,9.77,25.26,-1.75,0.9
6829,0.67,0.62,9.6,24.99,-1.72,0.89
6830,0.67,0.63,9.42,24.72,-1.69,0.88
